AUC1,EER1,AUC2,EER2,AUC_cross,EER_cross
0.8414456919891703,0.21235467431119606,0.9017598942410974,0.2939166097060834,0.9094952666381237,0.1918504775647633
0.8756989500135932,0.2517799804551166,0.9954105733007794,0.054443857132069784,0.4408187134502924,0.5449964341748681
0.9365847280334728,0.18370815899581588,0.9456936433549628,0.11463214972362412,0.7931663005083139,0.26406748083053333
0.9995321055251368,0.002299651567944251,1.0,0.0,0.9927812633680307,0.044646252198298375
0.603255220889989,0.47356070590504357,0.9899150075092081,0.048809853423611646,0.9478276993296249,0.12026244472971045
0.980217445250946,0.05541596873255166,0.9989575908766928,0.0042765502494654314,0.8198859586600142,0.23652886671418388
0.7052584918980151,0.3465794355699299,0.960533941380457,0.0589140658401026,0.950088745514141,0.09234067912990532
0.8877031287897162,0.21621134948808973,0.9954430179109209,0.012696148359486448,0.9482084417219099,0.1538236692679925
0.9994160507600055,0.0016036814949100544,0.942071520159567,0.1860521441800826,0.8733471733186793,0.23245408720547633
0.8942959800730361,0.16299036716459586,0.9992073683042437,0.0013554001997431874,0.48093659800037314,0.5177834542401527
0.9966357551248083,0.007530330497838516,0.9981022808267997,0.005702066999287242,0.9656636400260311,0.08410548823948684
0.9896952155112289,0.050639036127772354,0.9984398721701714,0.0032796235562526734,0.4082834260183469,0.5800596511241027
0.8968442010950722,0.27463414634146344,0.9298940667901763,0.12951403733789368,0.6745242074442588,0.38379034034228565
0.5344331523504571,0.5646027657895958,0.963125763125763,0.08785103785103784,0.9224202626641651,0.1932874713362518
0.9771187227327578,0.061786410470621014,0.36277445109780443,0.6319325634445395,0.5751202761649952,0.5487656905034914
0.9802335547460896,0.07829440754231838,0.7314372700192746,0.32084501489398987,0.8539909499476698,0.2466216216216216
1.0,0.0,0.9999849795722182,0.00014269406392694063,0.9923133669337468,0.034706965624192294
0.8189307906578103,0.29305228197985855,0.9895269949710599,0.06664531739254201,0.8335081940547354,0.22893131633524458
0.7337793885326642,0.3406281944057244,0.9999910917901937,7.126567844925884e-05,0.9181996705941974,0.1342977955150133
0.9736388617204601,0.0863922766256146,0.9976342826243692,0.045080058880076934,0.98015475575084,0.05612722925820625
0.9807210064942024,0.047725957519771926,1.0,0.0,0.9903550830380099,0.07219790146619412
1.0,0.0,1.0,0.0,0.9998226276447485,0.003135689851767389
1.0,0.0,0.9988283602518478,0.004483985765124555,0.8615737445630685,0.19124357453538948
0.911318650683022,0.129253786822786,0.8565369261477046,0.3383144425434845,0.5988933986131081,0.48797996711743685
0.9676130276408828,0.1548478680094279,0.9756548974943053,0.04814263185561589,0.9751046604691251,0.07990557470910543
0.9246196700235698,0.11640775658881508,1.0,0.0,0.2692778668874286,0.7010033459236646
0.9799629260556967,0.03860083362799616,0.8757160538450586,0.21420278425831607,0.9212849509506359,0.15953970787712557
0.9999349321435211,0.0002788622420524261,0.9795193312434691,0.06525125866818657,0.47262189585583914,0.5838723680635176
0.9984666852522999,0.002927237245609144,0.9710757057313943,0.15082335329341318,0.9315108385053601,0.08197434917399245
0.9938290122134134,0.0753696164559674,0.6360099735640471,0.4313453797164143,0.8319548548289826,0.22672067502369259
0.9868111960503265,0.0357142857142857,0.9999810012349197,0.00014249073810202338,0.9738877438082804,0.06409432224114736
0.9785395763656634,0.05877727345118648,1.0,0.0,0.9991265468201687,0.023123422397340367
0.9925845982453697,0.014134521654365687,0.9833740333740334,0.03884818884818883,0.6464109512890002,0.3689667153081787
0.9884452317920341,0.0868498576802882,0.9549223536116256,0.14915704991214324,0.6549196398890087,0.36235829279710174
0.9850540467338044,0.07085169773225322,0.999990501970841,7.123521869212138e-05,0.0032937808261928312,0.9975780025644678
0.5074523853837086,0.5018844221105527,0.9354538384867304,0.15630510739438547,0.9057682651738274,0.16046523827723946
0.9466628447952727,0.21084235515474906,0.9987951675264789,0.00598035027765912,0.9465515561650817,0.1253793925223139
0.9798226009219165,0.047279647995530125,0.9837936564504632,0.041299893086243766,0.6747621556292417,0.39030648610121166
0.9217175984775563,0.15412536646656433,0.9946233494822837,0.06710363826351287,0.9659712234983795,0.07157508599150358
0.9299850671976109,0.14905923344947736,0.9953675311021553,0.008826879271070615,0.18543372529705104,0.7603544603829342
0.9574046305944544,0.10157699443413731,0.9987502201793308,0.007058320262369884,0.8636312324730262,0.19078407956651933
0.9936637287819436,0.0446861592986383,0.9959565115264588,0.049734069326532675,0.9869873220252163,0.06084612966692665
0.9944389363432987,0.025383872279845413,0.9907610907610908,0.05658323158323157,0.8869397540129247,0.17183309012577308
0.9976529674369747,0.047617679884453784,0.9869921596578759,0.060758196721311476,0.7146673277758839,0.326336421952958
0.9964584495259342,0.008087005019520357,0.9973211741236819,0.005200911940723853,0.7011074512714812,0.3921030307448621
0.9999779568983886,0.00020940946530783192,1.0,0.0,0.34075419515567895,0.6510777352195529
0.9847339521827986,0.05159677935636373,0.9782341411261581,0.060758196721311476,0.9659983265672937,0.10438346400570209
0.9999922451764999,6.979341150195422e-05,0.9984232468643102,0.012328962371721779,0.3639173951602686,0.6221145318636767
0.9875401757017356,0.040550674951789135,0.9996167533534082,0.0008540925266903915,0.9597508896797153,0.13307433768287857
0.9967054804071955,0.008436759168874633,0.9962434617213505,0.04525281344111588,0.9715896058851501,0.07516433106766246
1.0,0.0,0.9872950319404321,0.07402246002359929,0.700180385455236,0.3201093267313717
0.9967382213548927,0.0071090047393364926,0.9988864737742303,0.008338084378563284,0.3600817179779552,0.6216869377929811
0.9956942474852495,0.04076504257992464,1.0,0.0,0.32430685663660264,0.644727414443331
0.9675184514691547,0.06401731420879174,0.9856118258965234,0.056824527785381856,0.377856860419138,0.6160893633847371
0.991551780160609,0.08309543703291095,0.9350144844944676,0.1344113596428741,0.41845602751714733,0.6157640146812393
0.9970161740100391,0.013524818739542666,0.999376336421953,0.00135424091233072,0.9412098298676749,0.08717034925160373
0.9999825638164318,6.974473427256242e-05,0.9974386515739899,0.040087731817055154,0.5264708836137407,0.4811431954289097
0.9962932975735648,0.020386863345393823,0.9989269093895428,0.00597864768683274,0.7881376037959668,0.2944147884539344
0.9995978860294118,0.00341796875,0.9995878315182067,0.0007847053787986874,0.9951353753964682,0.01860382804526051
0.999442119944212,0.003277545327754533,0.9998070259340364,0.0016402795606903437,0.33784053630009986,0.6442761374982171
0.9917283803153368,0.011705685618729096,0.9733884376039144,0.07430525865754595,0.8495633979815254,0.22757394379882623
0.9999721137757948,0.00013943112102621306,0.9999554589509692,0.0003563283922462942,0.9878024832129736,0.041392689725072825
0.9999628287333892,0.00027878449958182325,0.9999821785001426,0.00014257199885942402,0.9977946841878553,0.02354106376911831
0.9965421081985498,0.0576640639524075,0.9993429122130717,0.0023490888382687925,0.9964061441851875,0.02789278458412852
0.9989452817241468,0.009225608051439753,0.9998272081605415,0.002002002002002002,0.43277941807353576,0.5579045431986609
0.9995222660757466,0.0013266303588884234,0.9999399182888729,0.0005707762557077625,0.9918260532437322,0.05477163565090031
0.9991213689500359,0.003064493662069926,1.0,0.0,0.33190146870098386,0.6616521697799325
1.0,0.0,0.9351393244013683,0.11024800456100342,0.10916001520334473,0.8418345369314583
0.9946239778571762,0.035755870043979614,0.9987141020145736,0.00464352050292899,0.6456060543211242,0.3894335135434094
0.9488026552515664,0.1748324958123953,0.9782526617835838,0.06407158498829571,0.7334959349593496,0.27749821708743405
0.9887012221601836,0.043690675600223355,0.9716190476190476,0.054738095238095266,0.42816159250585484,0.5293665105386417
0.8818805431911482,0.18088850742197116,0.912881849038306,0.16795452002337408,0.073882090832654,0.8946442366378005
0.9099723176022784,0.11824243392158432,0.9829050678087081,0.04084582441113493,0.4342790863668808,0.5524459569695116
0.994991083197643,0.00851360781577111,0.9335881807812946,0.12993655546050756,0.48464165893137734,0.5118774608837038
0.9603829708124186,0.07348949618888267,0.9890548073401961,0.09317654717825608,0.48742048799012627,0.5190135033484506
0.8599463226060621,0.26450069353819383,0.9937874038187517,0.0527120737152085,0.9365352879969779,0.14429009788782335
0.7566790877486972,0.3276336001293556,0.9902619387027798,0.056624198146828224,0.3591713409154297,0.6125445473984319
0.9209424006819618,0.17040226928673263,0.9112292718096612,0.16541997116077867,0.9532475015077109,0.1352443568536228
0.9655119430088002,0.05887344601201287,0.9120728895164986,0.16300616676556529,0.8658722230150802,0.22342736628450915
0.9664639401176964,0.08679897241441575,0.9874261077268596,0.03958823131755465,0.492007992007992,0.5343241414669986
0.8538262129260172,0.23182199405291382,0.9467000120163422,0.09886445565969718,0.48161400448005515,0.5053591044197467
0.9867851446798815,0.05717740098045704,0.9496984591640735,0.06919502436651262,0.9686623651314226,0.1028462022909834
0.6696485965288194,0.3693271909149346,0.9283303810398107,0.11116354844131833,0.8843929265633149,0.16667851893993266
0.971411310934523,0.07027742924857103,0.9999084249084249,0.00014245014245014244,0.6170384267945244,0.43368598429574035
0.9957009950175634,0.059476917650171254,0.9991137947608748,0.002925228310502283,0.8969964245713794,0.16616992978375117
0.9776482949660904,0.11308111126622923,0.9960614485315084,0.010550327915597377,0.42774026415254596,0.5739463322594932
0.9997202797202798,0.0013286713286713287,0.9996186117467583,0.001501716247139588,0.25827653964779623,0.7236603737604882
1.0,0.0,0.9713976564531417,0.10295585509264309,0.12885593421740577,0.8495131066115309
0.9071185828503883,0.18103462428789546,0.9847046037628278,0.06310575826681869,0.6752090459901179,0.35779488154060557
0.999494193204885,0.0009783368273934311,0.9378340882196924,0.1980658587342392,0.11245213232054764,0.8582245266485604
0.9956207704798784,0.04620968867792827,0.988051391862955,0.0484832262669522,0.8178775364535537,0.2134954624247986
0.9798832886021717,0.056410508950336107,0.9753740914920906,0.06596836254809747,0.9561389871351393,0.09291072330832914
0.9963389207203954,0.04504112557666104,0.974104902564719,0.09652252956112806,0.8975397711052864,0.18361534269327587
0.9997620141806722,0.0017438616071428572,0.9884392514486557,0.07501187422817515,0.557738572574178,0.49076626879717933
0.9999265127353429,0.0006981290142418319,1.0,0.0,0.40836363420314653,0.5863337135795428
0.9963386302388254,0.05689062354799739,0.9992878507335138,0.0016379433129183876,0.9198654037886341,0.1241009115510611
0.9994246059422514,0.0013948946854512485,0.9999748366479061,0.00014259232853272493,0.3860568468083084,0.6005290769523266
0.9983089260808926,0.00906555090655509,0.9985100649865272,0.004350927246790299,0.9955637604542531,0.018006489328969838
0.9952144351464435,0.06535041841004184,0.9998575498575499,0.00035612535612535614,0.9166214995483288,0.16820061149329446
0.9855662437845625,0.05724243691621357,0.9963522371045882,0.013465374750641208,0.6394056479352098,0.37370681370827175
0.9849786205614426,0.0693762781186094,0.9491249491249492,0.15476190476190477,0.6141859495518032,0.4368198874296435
0.9954585076708508,0.014295676429567642,0.9980725424916769,0.0021355353075170843,0.001820014775595632,0.9972949886104784
0.999424766420304,0.0032770882722075022,0.9991812698579615,0.007492507492507493,0.4971113542542114,0.5173583030725888
0.9972344406512605,0.005859375,0.9960398365593562,0.011553273427471117,0.9778690629011553,0.04303523035230354
0.999359721560966,0.0011861568518001674,0.9892363725151078,0.07673408346389402,0.2488570004272896,0.7461721976926363
